origin,utc,name,n_cells,mean_mm,max_mm,coverage,eta_area,eta_first,reliable
1790289900,2026-09-24T22:45:00Z,แหลมรัง,21,1.488,2.126,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บางลาย,12,0.881,1.245,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บึงนาราง,16,1.238,1.92,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังงิ้วใต้,7,0.028,0.196,0.1429,15,15,True
1790289900,2026-09-24T22:45:00Z,วังงิ้ว,13,0.151,0.294,0.9231,15,15,True
1790289900,2026-09-24T22:45:00Z,ห้วยร่วม,13,0.098,0.392,0.7692,15,15,True
1790289900,2026-09-24T22:45:00Z,ห้วยพุก,10,0.059,0.196,0.5,30,30,True
1790289900,2026-09-24T22:45:00Z,สำนักขุนเณร,13,0.075,0.196,0.5385,15,15,True
1790289900,2026-09-24T22:45:00Z,บ้านนา,24,0.946,1.403,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,บึงบัว,18,0.998,1.539,1.0,15,15,True
1790289900,2026-09-24T22:45:00Z,วังโมกข์,16,0.4,0.984,0.9375,15,15,True
1790289900,2026-09-24T22:45:00Z,หนองหลุม,10,0.325,0.805,0.8,15,15,True
1790289900,2026-09-24T22:45:00Z,ในเมือง,2,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,ตะเบาะ,48,0.014,0.098,0.1458,120,105,True
1790289900,2026-09-24T22:45:00Z,บ้านโตก,38,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สะเดียง,13,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ป่าเลา,81,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นางั่ว,21,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ท่าพล,35,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ดงมูลเหล็ก,12,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านโคก,21,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ชอนไพร,11,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาป่า,36,0.016,0.098,0.1667,105,105,True
1790289900,2026-09-24T22:45:00Z,นายม,71,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังชมภู,35,0.034,0.201,0.2857,15,15,True
1790289900,2026-09-24T22:45:00Z,น้ำร้อน,11,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ห้วยสะแก,25,0.039,0.288,0.28,15,15,True
1790289900,2026-09-24T22:45:00Z,ห้วยใหญ่,95,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ระวิง,18,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ชนแดน,31,0.051,0.201,0.4516,30,30,True
1790289900,2026-09-24T22:45:00Z,ดงขุย,24,0.066,0.299,0.4583,30,30,True
1790289900,2026-09-24T22:45:00Z,ท่าข้าม,24,0.061,0.196,0.5833,15,15,True
1790289900,2026-09-24T22:45:00Z,พุทธบาท,59,0.035,0.201,0.3051,30,15,True
1790289900,2026-09-24T22:45:00Z,ลาดแค,45,0.103,0.299,0.6,15,15,True
1790289900,2026-09-24T22:45:00Z,บ้านกล้วย,30,0.017,0.201,0.1333,15,15,True
1790289900,2026-09-24T22:45:00Z,ซับพุทรา,28,0.035,0.098,0.3571,15,15,True
1790289900,2026-09-24T22:45:00Z,ตะกุดไร,22,0.085,0.196,0.5909,15,15,True
1790289900,2026-09-24T22:45:00Z,ศาลาลาย,16,0.025,0.201,0.1875,45,45,True
1790289900,2026-09-24T22:45:00Z,วัดป่า,3,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,ตาลเดี่ยว,2,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,ฝายนาแซง,3,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,หนองสว่าง,2,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,น้ำเฮี้ย,1,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,สักหลง,6,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ท่าอิบุญ,32,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านโสก,4,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,บ้านติ้ว,21,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ห้วยไร่,16,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,น้ำก้อ,13,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ปากช่อง,86,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,น้ำชุน,19,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หนองไขว่,7,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ลานบ่า,12,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บุ่งคล้า,10,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บุ่งน้ำเต้า,20,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านกลาง,50,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ช้างตะลูด,29,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านไร่,6,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ปากดุก,3,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,บ้านหวาย,5,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หล่มเก่า,12,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาซำ,22,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,หินฮาว,33,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ้านเนิน,29,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ศิลา,73,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาแซง,3,0.0,0.0,0.0,,,False
1790289900,2026-09-24T22:45:00Z,วังบาล,24,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,นาเกาะ,5,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ตาดกลอย,46,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ท่าโรง,30,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สระประดู่,14,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,สามแยก,24,0.004,0.098,0.0417,,30,True
1790289900,2026-09-24T22:45:00Z,โคกปรง,28,0.01,0.098,0.1071,15,15,True
1790289900,2026-09-24T22:45:00Z,น้ำร้อน,35,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บ่อรัง,51,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,พุเตย,16,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,พุขาม,18,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ภูน้ำหยด,37,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ซับสมบูรณ์,16,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,บึงกระจับ,14,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,วังใหญ่,14,0.0,0.0,0.0,,,True
1790289900,2026-09-24T22:45:00Z,ยางสาว,45,0.0,0.0,0.0,,,True
