origin,utc,name,n_cells,mean_mm,max_mm,coverage,eta_area,eta_first,reliable
1789659900,2026-09-17T15:45:00Z,ท่าปลา,442,0.184,2.352,0.3688,15,15,True
1789659900,2026-09-17T15:45:00Z,น้ำปาด,363,0.012,0.392,0.0551,,15,True
1789659900,2026-09-17T15:45:00Z,เมืองอุตรดิตถ์,202,0.005,0.511,0.0297,,75,True
1789659900,2026-09-17T15:45:00Z,ตรอน,80,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,หล่มเก่า,246,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,วิเชียรบุรี,377,0.136,1.958,0.1406,15,15,True
1789659900,2026-09-17T15:45:00Z,ชนแดน,279,0.072,1.3,0.129,60,15,True
1789659900,2026-09-17T15:45:00Z,หล่มสัก,350,0.004,0.784,0.0086,,15,True
1789659900,2026-09-17T15:45:00Z,เมืองเพชรบูรณ์,571,0.199,1.609,0.2732,15,15,True
1789659900,2026-09-17T15:45:00Z,ทองแสนขัน,185,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,บึงสามัคคี,71,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,โกสัมพีนคร,137,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,สอง,380,0.005,0.588,0.0105,,30,True
1789659900,2026-09-17T15:45:00Z,วังชิ้น,255,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,สูงเม่น,88,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,เด่นชัย,135,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ร้องกวาง,221,0.074,1.304,0.1946,15,15,True
1789659900,2026-09-17T15:45:00Z,ลอง,317,0.001,0.098,0.0126,,105,True
1789659900,2026-09-17T15:45:00Z,เมืองแพร่,205,0.038,1.206,0.1024,120,45,True
1789659900,2026-09-17T15:45:00Z,ทัพทัน,94,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,สว่างอารมณ์,110,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,เมืองอุทัยธานี,59,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ห้วยคต,94,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ศรีสวัสดิ์,440,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,บ้านไร่,821,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ลานสัก,360,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,หนองฉาง,89,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,หนองขาหย่าง,43,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,เชียงม่วน,82,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ดอกคำใต้,37,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,เมืองพะเยา,6,0.0,0.0,0.0,,,True
1789659900,2026-09-17T15:45:00Z,ทองผาภูมิ,851,0.0,0.0,0.0,,,True
